Filename,NP_1protein_02XG_phi025_pH3_Time0_REP1
Instrument name,5333-0043
Operator,Harrison
rundate,1/19/2023
Sample name,NP_1protein_02XG_phi025_pH3_Time0_REP1
Geometry name,40mm parallel plate, Peltier plate Steel  - 104209
Procedure name,Sample
,Creep-recovery
proceduresegments,Creep-recovery
[step]
Creep - 1
Torque,Displacement,Step time,Temperature,Axial force,Gap,Compliance,Strain,Stress
µN.m,rad,s,°C,N,µm,1/MPa,%,MPa
0.00000,1.62048e-3,19.7509,25.00,0.0749702,599.711,5.40422,0.00000,164819
0.00000,1.62010e-3,20.0131,25.00,0.0467262,600.328,5.39739,0.00000,165501
0.00000,1.61905e-3,20.2752,25.00,0.0504494,600.445,5.39284,0.00000,165956
0.00000,1.61762e-3,20.5374,25.00,0.0586243,600.445,5.38806,0.00000,166435
0.00000,1.61599e-3,20.7995,25.01,0.0752716,600.426,5.38281,0.00000,166959
0.00000,1.61352e-3,21.1927,25.00,0.109943,599.988,5.37849,0.00000,167392
0.00000,1.60897e-3,21.7170,25.00,0.102570,599.609,5.36674,0.00000,168567
0.00000,1.60681e-3,22.2413,25.00,0.0735130,599.711,5.35861,0.00000,169380
0.00000,1.60651e-3,22.7656,25.00,0.0517273,600.445,5.35105,0.00000,170135
0.00000,1.60418e-3,23.2899,24.99,0.0706940,600.434,5.34341,0.00000,170899
0.00000,1.60083e-3,23.8142,25.00,0.114063,600.027,5.33585,0.00000,171656
0.00000,1.59642e-3,24.3385,24.99,0.105820,599.629,5.32468,0.00000,172772
0.00000,1.59389e-3,24.8628,24.99,0.0740547,599.711,5.31554,0.00000,173686
0.00000,1.59325e-3,25.3870,24.99,0.0495033,600.426,5.30707,0.00000,174534
0.00000,1.59150e-3,25.9113,25.00,0.0657043,600.359,5.30181,0.00000,175059
0.00000,1.58811e-3,26.4356,25.00,0.104748,600.020,5.29352,0.00000,175888
0.00000,1.58469e-3,26.9599,24.99,0.102840,599.629,5.28557,0.00000,176683
0.00000,1.58225e-3,27.4842,24.99,0.0820045,599.707,5.27676,0.00000,177565
0.00000,1.58182e-3,28.0085,24.99,0.0480614,600.387,5.26932,0.00000,178308
0.00000,1.58018e-3,28.5328,25.00,0.0695267,600.383,5.26390,0.00000,178850
0.00000,1.57716e-3,29.0571,25.00,0.0974731,600.141,5.25597,0.00000,179643
0.00000,1.57371e-3,29.5813,25.00,0.106010,599.625,5.24897,0.00000,180344
0.00000,1.57140e-3,30.1056,24.99,0.0825768,599.668,5.24091,0.00000,181149
0.00000,1.57130e-3,30.6299,24.99,0.0506020,600.305,5.23502,0.00000,181738
0.00000,1.57027e-3,31.1542,25.00,0.0611649,600.422,5.23055,0.00000,182186
0.00000,1.56780e-3,31.6785,24.99,0.0975227,600.203,5.22424,0.00000,182817
0.00000,1.56427e-3,32.2028,24.99,0.103874,599.621,5.21753,0.00000,183487
0.00000,1.56196e-3,32.7271,25.00,0.0941887,599.637,5.20968,0.00000,184273
0.00000,1.56143e-3,33.2514,25.00,0.0445328,600.141,5.20353,0.00000,184887
0.00000,1.56085e-3,33.7756,25.00,0.0594368,600.457,5.19889,0.00000,185351
0.00000,1.55892e-3,34.2999,25.00,0.102409,600.238,5.19432,0.00000,185808
0.00000,1.55525e-3,34.8242,25.00,0.102032,599.582,5.18777,0.00000,186463
0.00000,1.55323e-3,35.3485,25.01,0.0855331,599.617,5.18075,0.00000,187165
0.00000,1.55341e-3,35.8728,25.00,0.0423508,600.344,5.17506,0.00000,187734
0.00000,1.55262e-3,36.3971,24.99,0.0682831,600.445,5.17158,0.00000,188083
0.00000,1.55032e-3,36.9214,24.99,0.106609,600.129,5.16662,0.00000,188578
0.00000,1.54687e-3,37.4457,25.00,0.104679,599.590,5.15975,0.00000,189266
0.00000,1.54542e-3,37.9700,25.00,0.0732918,599.668,5.15426,0.00000,189815
0.00000,1.54576e-3,38.4942,24.99,0.0534782,600.434,5.14880,0.00000,190360
0.00000,1.54494e-3,39.0185,25.00,0.0657959,600.391,5.14644,0.00000,190597
0.00000,1.54251e-3,39.5428,25.00,0.112782,600.035,5.14141,0.00000,191099
0.00000,1.53945e-3,40.0671,25.00,0.101524,599.609,5.13483,0.00000,191757
0.00000,1.53821e-3,40.5914,25.01,0.0749550,599.879,5.12839,0.00000,192402
0.00000,1.53834e-3,41.1157,25.00,0.0494499,600.441,5.12403,0.00000,192838
0.00000,1.53745e-3,41.6400,25.00,0.0733795,600.383,5.12157,0.00000,193083
0.00000,1.53345e-3,42.4264,25.00,0.105782,599.621,5.11474,0.00000,193767
0.00000,1.53085e-3,43.4750,24.99,0.0522728,600.395,5.09947,0.00000,195293
0.00000,1.52936e-3,44.5236,25.01,0.106213,600.117,5.09688,0.00000,195552
0.00000,1.52477e-3,45.5721,25.00,0.0779152,599.781,5.08442,0.00000,196798
0.00000,1.52429e-3,46.6207,25.01,0.0621414,600.398,5.07758,0.00000,197482
0.00000,1.52097e-3,47.6693,25.00,0.106838,599.621,5.07311,0.00000,197929
0.00000,1.51805e-3,48.7179,25.00,0.0468140,600.223,5.05830,0.00000,199410
0.00000,1.51738e-3,49.7664,25.00,0.0938683,600.262,5.05571,0.00000,199669
0.00000,1.51289e-3,50.8150,25.00,0.0920067,599.664,5.04579,0.00000,200661
0.00000,1.51215e-3,51.8636,25.01,0.0614777,600.395,5.03720,0.00000,201520
0.00000,1.50985e-3,52.9122,25.00,0.109745,599.719,5.03519,0.00000,201721
0.00000,1.50632e-3,53.9607,25.01,0.0564880,599.855,5.02227,0.00000,203013
0.00000,1.50618e-3,55.0093,25.00,0.0854759,600.219,5.01875,0.00000,203365
0.00000,1.50217e-3,56.0579,25.01,0.0923195,599.641,5.01023,0.00000,204217
0.00000,1.50149e-3,57.1065,25.00,0.0546799,600.484,5.00092,0.00000,205149
0.00000,1.49904e-3,58.1550,25.00,0.105934,599.625,4.99992,0.00000,205249
0.00000,1.49622e-3,59.2036,25.00,0.0460091,600.008,4.98734,0.00000,206506
0.00000,1.49603e-3,60.2522,25.00,0.0982246,600.105,4.98588,0.00000,206652
0.00000,1.49231e-3,61.3008,25.01,0.0880585,599.660,4.97720,0.00000,207521
0.00000,1.49212e-3,62.3493,25.00,0.0640411,600.465,4.96987,0.00000,208254
0.00000,1.48932e-3,63.3979,25.00,0.107548,599.602,4.96770,0.00000,208471
0.00000,1.48774e-3,64.4465,25.00,0.0450401,600.285,4.95678,0.00000,209562
0.00000,1.48706e-3,65.4951,25.00,0.113697,599.867,4.95797,0.00000,209443
0.00000,1.48342e-3,66.5436,25.00,0.0719681,599.766,4.94667,0.00000,210573
0.00000,1.48380e-3,67.5922,25.00,0.0721779,600.441,4.94235,0.00000,211006
0.00000,1.48059e-3,68.6408,25.00,0.101082,599.602,4.93858,0.00000,211382
0.00000,1.47971e-3,69.6894,25.00,0.0501747,600.477,4.92844,0.00000,212396
0.00000,1.47836e-3,70.7380,25.00,0.112244,599.680,4.93048,0.00000,212192
0.00000,1.47560e-3,71.7865,25.00,0.0656853,599.879,4.91965,0.00000,213276
0.00000,1.47558e-3,72.8351,25.00,0.0823212,600.379,4.91551,0.00000,213689
0.00000,1.47251e-3,73.8837,25.00,0.103245,599.602,4.91162,0.00000,214079
0.00000,1.47200e-3,74.9323,25.00,0.0570068,600.484,4.90271,0.00000,214970
0.00000,1.47094e-3,75.9808,25.00,0.113773,599.637,4.90610,0.00000,214630
0.00000,1.46823e-3,77.0294,25.00,0.0544739,599.941,4.89457,0.00000,215784
0.00000,1.46851e-3,78.0780,24.99,0.0902863,600.344,4.89222,0.00000,216019
0.00000,1.46529e-3,79.1266,24.99,0.0942764,599.605,4.88751,0.00000,216489
0.00000,1.46534e-3,80.1751,25.00,0.0564461,600.461,4.88073,0.00000,217167
0.00000,1.46359e-3,81.2237,25.00,0.108482,599.602,4.88188,0.00000,217052
0.00000,1.46194e-3,82.2723,25.00,0.0454216,600.164,4.87182,0.00000,218059
0.00000,1.46200e-3,83.3209,25.00,0.0982857,600.219,4.87155,0.00000,218085
0.00000,1.45895e-3,84.8937,25.00,0.0608292,600.465,4.85941,0.00000,219300
0.00000,1.45635e-3,86.9909,25.00,0.0436172,600.223,4.85269,0.00000,219972
0.00000,1.45406e-3,89.0880,25.00,0.0836067,599.727,4.84907,0.00000,220334
0.00000,1.45218e-3,91.1852,25.00,0.0994606,599.625,4.84362,0.00000,220878
0.00000,1.44995e-3,93.2823,25.00,0.0980263,600.262,4.83106,0.00000,222134
0.00000,1.44738e-3,95.3795,25.00,0.0565491,600.461,4.82088,0.00000,223152
0.00000,1.44508e-3,97.4766,25.00,0.0470009,599.980,4.81708,0.00000,223532
0.00000,1.44365e-3,99.5738,25.00,0.0954628,599.652,4.81496,0.00000,223744
0.00000,1.44228e-3,101.671,25.01,0.111912,599.703,4.80997,0.00000,224243
0.00000,1.44006e-3,103.768,25.00,0.0835876,600.270,4.79805,0.00000,225436
0.00000,1.43783e-3,105.865,25.00,0.0589867,600.445,4.78922,0.00000,226319
0.00000,1.43603e-3,107.962,25.00,0.0707664,599.926,4.78737,0.00000,226503
0.00000,1.43443e-3,110.060,25.00,0.101639,599.629,4.78439,0.00000,226801
0.00000,1.43303e-3,112.157,25.00,0.104767,600.109,4.77590,0.00000,227650
0.00000,1.43089e-3,114.254,25.00,0.0644569,600.402,4.76644,0.00000,228597
0.00000,1.42896e-3,116.351,24.99,0.0481720,600.148,4.76201,0.00000,229040
0.00000,1.42765e-3,118.448,24.99,0.0916214,599.688,4.76132,0.00000,229109
0.00000,1.42688e-3,120.545,24.99,0.105900,599.684,4.75879,0.00000,229362
0.00000,1.42499e-3,122.642,25.00,0.0756340,600.320,4.74744,0.00000,230496
0.00000,1.42327e-3,124.740,25.00,0.0479317,600.402,4.74105,0.00000,231136
0.00000,1.42193e-3,126.837,25.00,0.0804710,599.680,4.74230,0.00000,231011
0.00000,1.42134e-3,128.934,25.00,0.110851,599.656,4.74052,0.00000,231189
0.00000,1.41974e-3,131.031,25.00,0.0849953,600.340,4.72977,0.00000,232263
0.00000,1.41775e-3,133.128,24.99,0.0587654,600.438,4.72240,0.00000,233000
0.00000,1.41668e-3,135.225,25.00,0.0806084,599.719,4.72447,0.00000,232793
0.00000,1.41575e-3,137.323,25.00,0.103271,599.629,4.72208,0.00000,233032
0.00000,1.41469e-3,139.420,24.99,0.0854225,600.277,4.71345,0.00000,233896
0.00000,1.41321e-3,141.517,25.00,0.0595589,600.352,4.70794,0.00000,234446
0.00000,1.41199e-3,143.614,25.00,0.0860786,599.754,4.70857,0.00000,234384
0.00000,1.41133e-3,145.711,25.00,0.106461,599.668,4.70704,0.00000,234536
0.00000,1.41015e-3,147.808,25.00,0.0901794,600.215,4.69882,0.00000,235359
0.00000,1.40824e-3,149.905,25.00,0.0556412,600.520,4.69006,0.00000,236235
0.00000,1.40739e-3,152.003,25.01,0.0468826,600.219,4.68961,0.00000,236280
0.00000,1.40656e-3,154.100,25.01,0.0933075,599.641,4.69135,0.00000,236106
0.00000,1.40577e-3,156.197,25.00,0.108231,599.770,4.68769,0.00000,236471
0.00000,1.40462e-3,158.294,25.00,0.0776215,600.336,4.67945,0.00000,237295
0.00000,1.40320e-3,160.391,25.00,0.0467834,600.398,4.67422,0.00000,237819
0.00000,1.40254e-3,162.488,25.01,0.0815086,599.727,4.67725,0.00000,237515
0.00000,1.40237e-3,164.586,25.00,0.106297,599.672,4.67714,0.00000,237526
0.00000,1.40101e-3,166.683,25.01,0.0800056,600.227,4.66826,0.00000,238414
0.00000,1.39962e-3,169.828,25.00,0.0880203,599.668,4.66797,0.00000,238443
0.00000,1.39833e-3,174.023,25.00,0.0745811,600.414,4.65789,0.00000,239452

